word_idx,start_char,word,paragraph_idx,chapter_idx
0,4,START,0,26
1,10,OF,0,26
2,13,THE,0,26
3,17,PROJECT,0,26
4,25,GUTENBERG,0,26
5,35,EBOOK,0,26
6,41,THE,0,26
7,45,ODYSSEY,0,26
8,62,Illustration,1,26
9,80,The,2,26
10,84,Odyssey,2,26
11,93,by,3,26
12,96,Homer,3,26
13,103,rendered,4,26
14,112,into,4,26
15,117,English,4,26
16,125,prose,4,26
17,131,for,4,26
18,135,the,4,26
19,139,use,4,26
20,143,of,4,26
21,146,those,4,26
22,152,who,4,26
23,156,cannot,4,26
24,163,read,4,26
25,168,the,4,26
26,172,original,4,26
27,182,Contents,5,26
28,193,PREFACE,6,26
29,201,TO,6,26
30,204,FIRST,6,26
31,210,EDITION,6,26
32,219,PREFACE,6,26
33,227,TO,6,26
34,230,SECOND,6,26
35,237,EDITION,6,26
36,246,THE,6,26
37,250,ODYSSEY,6,26
38,259,BOOK,6,26
39,264,I,6,26
40,268,BOOK,6,26
41,273,II,6,26
42,278,BOOK,6,26
43,283,III,6,26
44,289,BOOK,6,26
45,294,IV,6,26
46,299,BOOK,6,26
47,304,V,6,26
48,308,BOOK,6,26
49,313,VI,6,26
50,318,BOOK,6,26
51,323,VII,6,26
52,329,BOOK,6,26
53,334,VIII,6,26
54,341,BOOK,6,26
55,346,IX,6,26
56,351,BOOK,6,26
57,356,X,6,26
58,360,BOOK,6,26
59,365,XI,6,26
60,370,BOOK,6,26
61,375,XII,6,26
62,381,BOOK,6,26
63,386,XIII,6,26
64,393,BOOK,6,26
65,398,XIV,6,26
66,404,BOOK,6,26
67,409,XV,6,26
68,414,BOOK,6,26
69,419,XVI,6,26
70,425,BOOK,6,26
71,430,XVII,6,26
72,437,BOOK,6,26
73,442,XVIII,6,26
74,450,BOOK,6,26
75,455,XIX,6,26
76,461,BOOK,6,26
77,466,XX,6,26
78,471,BOOK,6,26
79,476,XXI,6,26
80,482,BOOK,6,26
81,487,XXII,6,26
82,494,BOOK,6,26
83,499,XXIII,6,26
84,507,BOOK,6,26
85,512,XXIV,6,26
86,519,FOOTNOTES,6,26
87,532,AL,7,26
88,535,PROFESSORE,7,26
89,546,CAV,7,26
90,551,BIAGIO,7,26
91,558,INGROIA,7,26
92,567,PREZIOSO,7,26
93,576,ALLEATO,7,26
94,584,L,7,26
95,586,AUTORE,7,26
96,593,RICONOSCENTE,7,26
97,611,PREFACE,8,26
98,619,TO,8,26
99,622,FIRST,8,26
100,628,EDITION,8,26
101,638,This,9,26
102,643,translation,9,26
103,655,is,9,26
104,658,intended,9,26
105,667,to,9,26
106,670,supplement,9,26
107,681,a,9,26
108,683,work,9,26
109,688,entitled,9,26
110,698,The,9,26
111,702,Authoress,9,26
112,712,of,9,26
113,715,the,9,26
114,719,Odyssey,9,26
115,729,which,9,26
116,735,I,9,26
117,737,published,9,26
118,747,in,9,26
119,750,1897,9,26
120,756,I,9,26
121,758,could,9,26
122,764,not,9,26
123,768,give,9,26
124,773,the,9,26
125,777,whole,9,26
126,784,Odyssey,9,26
127,793,in,9,26
128,796,that,9,26
129,801,book,9,26
130,806,without,9,26
131,814,making,9,26
132,821,it,9,26
133,824,unwieldy,9,26
134,834,I,9,26
135,836,therefore,9,26
136,846,epitomised,9,26
137,857,my,9,26
138,860,translation,9,26
139,873,which,9,26
140,879,was,9,26
141,883,already,9,26
142,891,completed,9,26
143,901,and,9,26
144,905,which,9,26
145,911,I,9,26
146,913,now,9,26
147,917,publish,9,26
148,925,in,9,26
149,928,full,9,26
150,935,I,10,26
151,937,shall,10,26
152,943,not,10,26
153,947,here,10,26
154,952,argue,10,26
155,958,the,10,26
156,962,two,10,26
157,966,main,10,26
158,971,points,10,26
159,978,dealt,10,26
160,984,with,10,26
161,989,in,10,26
162,992,the,10,26
163,996,work,10,26
164,1001,just,10,26
165,1006,mentioned,10,26
166,1017,I,10,26
167,1019,have,10,26
168,1024,nothing,10,26
169,1032,either,10,26
170,1039,to,10,26
171,1042,add,10,26
172,1046,to,10,26
173,1050,or,10,26
174,1053,to,10,26
175,1056,withdraw,10,26
176,1065,from,10,26
177,1071,what,10,26
178,1076,I,10,26
179,1078,have,10,26
180,1083,there,10,26
181,1089,written,10,26
182,1098,The,10,26
183,1102,points,10,26
184,1109,in,10,26
185,1112,question,10,26
186,1121,are,10,26
187,1128,1,11,26
188,1131,that,11,26
189,1136,the,11,26
190,1141,Odyssey,11,26
191,1150,was,11,26
192,1154,written,11,26
193,1162,entirely,11,26
194,1171,at,11,26
195,1175,and,11,26
196,1179,drawn,11,26
197,1185,entirely,11,26
198,1194,from,11,26
